qd_power,qdm1_power,Y_power,coefficient,sign,monomial
12,10,25,339288803619595753/1027134771639091200,+,Y^25*q_d^12*q_{d-1}^10
12,10,26,-1531037519466959/128391846454886400,-,Y^26*q_d^12*q_{d-1}^10
13,10,20,-611892449/4837294080,-,Y^20*q_d^13*q_{d-1}^10
13,10,21,323318393489/619173642240,+,Y^21*q_d^13*q_{d-1}^10
13,10,22,-161650242832057/267483013447680,-,Y^22*q_d^13*q_{d-1}^10
13,10,23,-1873707190599713/16048980806860800,-,Y^23*q_d^13*q_{d-1}^10
13,10,24,52270678079134319/85594564303257600,+,Y^24*q_d^13*q_{d-1}^10
13,10,25,-77925508366967303/256783692909772800,-,Y^25*q_d^13*q_{d-1}^10
13,10,26,18300780330951979/1027134771639091200,+,Y^26*q_d^13*q_{d-1}^10
14,10,21,-6235397/161243136,-,Y^21*q_d^14*q_{d-1}^10
14,10,22,5478560983/165112971264,+,Y^22*q_d^14*q_{d-1}^10
14,10,23,9564816522751/53496602689536,+,Y^23*q_d^14*q_{d-1}^10
14,10,24,-78983779058969141/256783692909772800,-,Y^24*q_d^14*q_{d-1}^10
14,10,25,3490875066841169/25678369290977280,+,Y^25*q_d^14*q_{d-1}^10
14,10,26,530694073131257/114126085737676800,+,Y^26*q_d^14*q_{d-1}^10
14,10,27,-6098358150661/1069932053790720,-,Y^27*q_d^14*q_{d-1}^10
15,10,23,-13401515239/412782428160,-,Y^23*q_d^15*q_{d-1}^10
15,10,24,16985392371997/267483013447680,+,Y^24*q_d^15*q_{d-1}^10
15,10,25,-2605401699124609/128391846454886400,-,Y^25*q_d^15*q_{d-1}^10
15,10,26,-155732230833529/8024490403430400,-,Y^26*q_d^15*q_{d-1}^10
15,10,27,10508603859691/1141260857376768,+,Y^27*q_d^15*q_{d-1}^10
16,10,24,-213297637/55037657088,-,Y^24*q_d^16*q_{d-1}^10
16,10,25,-64813657643/29720334827520,-,Y^25*q_d^16*q_{d-1}^10
16,10,26,2956053135130781/256783692909772800,+,Y^26*q_d^16*q_{d-1}^10
16,10,27,-32607737901151/5706304286883840,-,Y^27*q_d^16*q_{d-1}^10
16,10,28,325693962097/2853152143441920,+,Y^28*q_d^16*q_{d-1}^10
17,10,26,-12515382971/5944066965504,-,Y^26*q_d^17*q_{d-1}^10
17,10,27,6118800135007/4279728215162880,+,Y^27*q_d^17*q_{d-1}^10
17,10,28,389533368371/1902101428961280,+,Y^28*q_d^17*q_{d-1}^10
18,10,27,-201768035/1981355655168,-,Y^27*q_d^18*q_{d-1}^10
18,10,28,-114967426343/634033809653760,-,Y^28*q_d^18*q_{d-1}^10
18,10,29,5367029731/190210142896128,+,Y^29*q_d^18*q_{d-1}^10
19,10,29,-5367029731/190210142896128,-,Y^29*q_d^19*q_{d-1}^10
20,10,30,-282475249/634033809653760,-,Y^30*q_d^20*q_{d-1}^10
11,11,18,3647119/806215680,+,Y^18*q_d^11*q_{d-1}^11
11,11,19,-62034637/4837294080,-,Y^19*q_d^11*q_{d-1}^11
11,11,20,3082958431/206391214080,+,Y^20*q_d^11*q_{d-1}^11
11,11,21,22621780194391/534966026895360,+,Y^21*q_d^11*q_{d-1}^11
11,11,22,-14532145743730573/128391846454886400,-,Y^22*q_d^11*q_{d-1}^11
11,11,23,91349308499225/1141260857376768,+,Y^23*q_d^11*q_{d-1}^11
11,11,24,-1110509070038501/102713477163909120,-,Y^24*q_d^11*q_{d-1}^11
11,11,25,-17276160699007/2536135238615040,-,Y^25*q_d^11*q_{d-1}^11
11,11,26,35297663225363/16048980806860800,+,Y^26*q_d^11*q_{d-1}^11
12,11,20,28118111/4837294080,+,Y^20*q_d^12*q_{d-1}^11
12,11,21,-2541100751/51597803520,-,Y^21*q_d^12*q_{d-1}^11
12,11,22,8282207292821/89161004482560,+,Y^22*q_d^12*q_{d-1}^11
12,11,23,-2803775568911723/64195923227443200,-,Y^23*q_d^12*q_{d-1}^11
12,11,24,-2685563083883281/85594564303257600,-,Y^24*q_d^12*q_{d-1}^11
12,11,25,4598495546748131/128391846454886400,+,Y^25*q_d^12*q_{d-1}^11
12,11,26,-412897501519895/41085390865563648,-,Y^26*q_d^12*q_{d-1}^11
13,11,21,81295459/9674588160,+,Y^21*q_d^13*q_{d-1}^11
13,11,22,-335417299/20639121408,-,Y^22*q_d^13*q_{d-1}^11
13,11,23,-1840604604769/178322008965120,-,Y^23*q_d^13*q_{d-1}^11
13,11,24,241197336513917/5135673858195456,+,Y^24*q_d^13*q_{d-1}^11
13,11,25,-84144933897913/2139864107581440,-,Y^25*q_d^13*q_{d-1}^11
13,11,26,69967831979591/8024490403430400,+,Y^26*q_d^13*q_{d-1}^11
13,11,27,7384669727393/4012245201715200,+,Y^27*q_d^13*q_{d-1}^11
14,11,23,339652663/51597803520,+,Y^23*q_d^14*q_{d-1}^11
14,11,24,-2581393533467/133741506723840,-,Y^24*q_d^14*q_{d-1}^11
14,11,25,129428973307529/8024490403430400,+,Y^25*q_d^14*q_{d-1}^11
14,11,26,-1576706838763/14265760717209600,-,Y^26*q_d^14*q_{d-1}^11
14,11,27,-6040894614293/1783220089651200,-,Y^27*q_d^14*q_{d-1}^11
15,11,24,43647779/20639121408,+,Y^24*q_d^15*q_{d-1}^11
15,11,25,-321724484837/178322008965120,-,Y^25*q_d^15*q_{d-1}^11
15,11,26,-391358342129629/128391846454886400,-,Y^26*q_d^15*q_{d-1}^11
15,11,27,249385631383259/85594564303257600,+,Y^27*q_d^15*q_{d-1}^11
15,11,28,-75743720339/356644017930240,-,Y^28*q_d^15*q_{d-1}^11
16,11,26,31470048659/29720334827520,+,Y^26*q_d^16*q_{d-1}^11
16,11,27,-71345425062443/64195923227443200,-,Y^27*q_d^16*q_{d-1}^11
16,11,28,600905561837/5706304286883840,+,Y^28*q_d^16*q_{d-1}^11
17,11,27,1493083459/11888133931008,+,Y^27*q_d^17*q_{d-1}^11
17,11,28,36358599907/2853152143441920,+,Y^28*q_d^17*q_{d-1}^11
17,11,29,-10451584213/317016904826880,-,Y^29*q_d^17*q_{d-1}^11
18,11,29,282475249/8806025134080,+,Y^29*q_d^18*q_{d-1}^11
19,11,30,282475249/190210142896128,+,Y^30*q_d^19*q_{d-1}^11
12,12,21,-3647119/9674588160,-,Y^21*q_d^12*q_{d-1}^12
12,12,22,1294139/1719926784,+,Y^22*q_d^12*q_{d-1}^12
12,12,23,-40371607297/44580502241280,-,Y^23*q_d^12*q_{d-1}^12
12,12,24,-152704157341729/256783692909772800,-,Y^24*q_d^12*q_{d-1}^12
12,12,25,8627062461829/4279728215162880,+,Y^25*q_d^12*q_{d-1}^12
12,12,26,-166655892953333/205426954327818240,-,Y^26*q_d^12*q_{d-1}^12
12,12,27,-86719901443/713288035860480,-,Y^27*q_d^12*q_{d-1}^12
13,12,23,-117649/644972544,-,Y^23*q_d^13*q_{d-1}^12
13,12,24,18131710933/11145125560320,+,Y^24*q_d^13*q_{d-1}^12
13,12,25,-11054614280479/4755253572403200,-,Y^25*q_d^13*q_{d-1}^12
13,12,26,18758854339519/32097961613721600,+,Y^26*q_d^13*q_{d-1}^12
13,12,27,9109060061717/32097961613721600,+,Y^27*q_d^13*q_{d-1}^12
14,12,24,-569068213/1238347284480,-,Y^24*q_d^14*q_{d-1}^12
14,12,25,11153242849/16717688340480,+,Y^25*q_d^14*q_{d-1}^12
14,12,26,32560805126773/256783692909772800,+,Y^26*q_d^14*q_{d-1}^12
14,12,27,-4384940703269/10699320537907200,-,Y^27*q_d^14*q_{d-1}^12
14,12,28,25866662087/297203348275200,+,Y^28*q_d^14*q_{d-1}^12
15,12,26,-24904763863/133741506723840,-,Y^26*q_d^15*q_{d-1}^12
15,12,27,19217902148977/64195923227443200,+,Y^27*q_d^15*q_{d-1}^12
15,12,28,-3711765125467/32097961613721600,-,Y^28*q_d^15*q_{d-1}^12
16,12,27,-305534453/4458050224128,-,Y^27*q_d^16*q_{d-1}^12
16,12,28,10372773618529/256783692909772800,+,Y^28*q_d^16*q_{d-1}^12
16,12,29,36358599907/2139864107581440,+,Y^29*q_d^16*q_{d-1}^12
17,12,29,-128364823867/8559456430325760,-,Y^29*q_d^17*q_{d-1}^12
18,12,30,-10451584213/5706304286883840,-,Y^30*q_d^18*q_{d-1}^12
13,13,24,25529833/1238347284480,+,Y^24*q_d^13*q_{d-1}^13
13,13,25,-381300409/16717688340480,-,Y^25*q_d^13*q_{d-1}^13
13,13,26,1252668786341/64195923227443200,+,Y^26*q_d^13*q_{d-1}^13
13,13,27,-1555672727/237762678620160,-,Y^27*q_d^13*q_{d-1}^13
13,13,28,-85670707661/12839184645488640,-,Y^28*q_d^13*q_{d-1}^13
14,13,26,-20588575/26748301344768,-,Y^26*q_d^14*q_{d-1}^13
14,13,27,-353165709491/16048980806860800,-,Y^27*q_d^14*q_{d-1}^13
14,13,28,359026041479/16048980806860800,+,Y^28*q_d^14*q_{d-1}^13
15,13,27,3983477491/267483013447680,+,Y^27*q_d^15*q_{d-1}^13
15,13,28,-7465417295/641959232274432,-,Y^28*q_d^15*q_{d-1}^13
15,13,29,-27884342437/8024490403430400,-,Y^29*q_d^15*q_{d-1}^13
16,13,29,66865926799/32097961613721600,+,Y^29*q_d^16*q_{d-1}^13
17,13,30,2138741171/2139864107581440,+,Y^30*q_d^17*q_{d-1}^13
14,14,27,-178708831/267483013447680,-,Y^27*q_d^14*q_{d-1}^14
14,14,28,443889677/2006122600857600,+,Y^28*q_d^14*q_{d-1}^14
14,14,29,1250961817/8559456430325760,+,Y^29*q_d^14*q_{d-1}^14
15,14,29,4559957591/32097961613721600,+,Y^29*q_d^15*q_{d-1}^14
16,14,30,-27884342437/128391846454886400,-,Y^30*q_d^16*q_{d-1}^14
15,15,30,1250961817/128391846454886400,+,Y^30*q_d^15*q_{d-1}^15
